PrId,nncid,interaction
Q9NY12,n340002,0
Q3MI39,n340006,0
O43172,n340009,0
Q96PU8,n340009,0
P19474,n340011,0
Q9UK45,n340011,0
O00566,n340011,0
A2VCT9,n340028,0
Q13285,n340028,0
O15116,n340037,0
Q9Y333,n340049,0
Q96RS0,n340049,0
Q15910,n340049,0
O60341,n340049,0
P23246,n340100,0
P61011,n340108,0
Q96PU8,n340108,0
O76094,n340115,0
P37108,n340115,0
P07910,n340115,0
P04637,n340156,0
Q9NY12,n340156,0
Q8IUX4,n340156,0
Q9Y6M1,n340190,0
O75940,n340200,0
P09234,n340203,0
Q8IUX4,n340209,0
O75940,n340209,0
Q92841,n340212,0
Q96DU9,n340232,0
Q9UHB9,n340240,0
B7ZL34,n340240,0
Q13595,n340240,0
P10155,n340248,0
Q13595,n340248,0
P37231,n340258,0
O00425,n340274,0
P04150,n340290,0
Q14764,n340290,0
P08579,n340290,0
P83876,n340290,0
O75643,n340312,0
Q13148,n340317,0
P09132,n340320,0
Q01844,n340398,0
P09012,n340425,0
P78345,n340472,0
Q9NY12,n340472,0
P07910,n340474,0
P19338,n340475,0
Q8NEI3,n340475,0
P08579,n340475,0
O43818,n340475,0
O43251,n340509,0
O14746,n340509,0
P11940,n340509,0
P26599,n340509,0
Q15788,n340517,0
Q3MI39,n340521,0
Q8TEQ6,n340523,0
O75940,n340523,0
P49458,n340529,0
Q9Y2X3,n340529,0
P49711,n340549,0
O43172,n340567,0
Q9UKC9,n340586,0
Q49AS9,n340586,0
P60484,n340594,0
Q7L014,n340599,0
Q15022,n340604,0
P35268,n340604,0
Q6P2Q9,n340604,0
P10155,n340604,0
Q9NY12,n340626,0
P78345,n340648,0
O15116,n340728,0
P09234,n340734,0
Q8NEI3,n340748,0
P78345,n340748,0
Q06787,n340754,0
P19474,n340770,0
P11940,n340781,0
O75643,n340794,0
Q96G21,n340820,0
P23246,n340852,0
Q8TEQ6,n340852,0
O43447,n340858,0
Q8NEI3,n340862,0
Q9NZI8,n340887,0
Q8TEQ6,n340901,0
Q9Y4Y9,n340903,0
Q9UK45,n340903,0
P35268,n340921,0
O00566,n340921,0
Q9Y6M1,n340966,0
P61978,n340970,0
O43818,n340974,0
O60341,n340974,0
Q6IPL9,n340980,0
A0PJ92,n340981,0
Q13127,n341017,0
O95777,n341017,0
Q13523,n341044,0
Q15233,n341044,0
P09012,n341044,0
Q9BUL9,n341044,0
P10155,n341044,0
P50750,n341044,0
P09132,n341044,0
Q9Y4Z0,n341049,0
P49458,n341049,0
O95707,n341049,0
Q9UK45,n341049,0
P62310,n341049,0
Q01130,n341049,0
P09661,n341049,0
Q13595,n341073,0
Q6IPL9,n341076,0
P17735,n341087,0
P09234,n341094,0
Q06787,n341094,0
Q13127,n341142,0
Q9UK45,n341148,0
Q6P2Q9,n341148,0
Q92841,n341158,0
O60341,n341158,0
O94992,n341158,0
P61964,n341180,0
O75817,n341208,0
O75817,n341211,0
Q96BK5,n341234,0
Q9UKC9,n341238,0
Q6IBM8,n341245,0
P19447,n341245,0
P35268,n341290,0
Q8NDV7,n341290,0
Q969L4,n341290,0
Q9NZI8,n341296,0
P07910,n341297,0
P19447,n341302,0
P15172,n341308,0
Q9Y333,n341313,0
P83876,n341328,0
P83876,n341330,0
Q9UK45,n341330,0
Q49AS9,n341334,0
Q01844,n341345,0
Q96BK5,n341345,0
Q9H633,n341345,0
Q9UL18,n341369,0
O94992,n341369,0
P09234,n341376,0
Q9UKC9,n341376,0
Q9UKC9,n341400,0
P19474,n341406,0
Q14764,n341417,0
P61978,n341446,0
O00566,n341449,0
Q8NDV7,n341453,0
P09234,n341459,0
Q9Y2X3,n341479,0
Q15788,n341479,0
Q96DI7,n341479,0
P37231,n341486,0
P19338,n341486,0
O95793,n341486,0
Q96DU9,n341490,0
P19474,n341490,0
P37231,n341490,0
Q99575,n341490,0
P19447,n341492,0
P31269,n341492,0
Q9UKC9,n341518,0
Q96G21,n341535,0
Q49AS9,n341542,0
Q9BUQ8,n341550,0
O75643,n341556,0
Q96DI7,n341556,0
B7ZL34,n341568,0
P38432,n341568,0
O95707,n341569,0
Q9BUQ8,n341574,0
P05455,n341592,0
O95707,n341599,0
P35637,n341599,0
Q7L014,n341646,0
P35637,n341646,0
P17735,n341704,0
P49711,n341705,0
O60341,n341721,0
Q06787,n341725,0
Q9Y4Z0,n341727,0
O00566,n341742,0
Q99575,n341743,0
P17980,n341743,0
Q15233,n341743,0
P17844,n341757,0
Q13595,n341770,0
O75940,n341783,0
P62312,n341784,0
Q15022,n341824,0
Q9HCE1,n341835,0
P61011,n341835,0
P17735,n341836,0
Q07955,n341836,0
Q9UKC9,n341836,0
O94992,n341836,0
O75817,n341846,0
O60341,n341846,0
Q96DU9,n341884,0
P26599,n341956,0
O15116,n341997,0
Q13595,n341997,0
Q9UKC9,n341997,0
P04150,n342010,0
P19474,n342010,0
Q96PU8,n342030,0
P78345,n342045,0
Q6PJX3,n342046,0
O43172,n342049,0
P15172,n342049,0
Q15910,n342056,0
O00566,n342056,0
Q6IPL9,n342056,0
Q96DI7,n342066,0
P17844,n342077,0
P07910,n342088,0
Q8N3U4,n342101,0
Q9HCE1,n342106,0
O75817,n342115,0
P37108,n342116,0
Q13285,n342118,0
Q15910,n342118,0
Q96G21,n342118,0
O15116,n342120,0
O75940,n342129,0
P61011,n342135,0
P31483,n342135,0
P04637,n342135,0
P50750,n342150,0
O95777,n342150,0
P52943,n342150,0
P62312,n342158,0
P04150,n342158,0
P37231,n342158,0
P08621,n342192,0
O14746,n342195,0
Q9UL18,n342202,0
P19338,n342203,0
Q8NEI3,n342203,0
P62310,n342203,0
P62312,n342204,0
Q9UHB9,n342205,0
Q9NY12,n342219,0
O00566,n342219,0
Q15233,n342219,0
P09661,n342231,0
Q96DI7,n342232,0
P09234,n342233,0
Q96BK5,n342283,0
P49458,n342291,0
Q96BK5,n342313,0
Q9UHB9,n342314,0
P07910,n342320,0
Q8WXF1,n342328,0
P60484,n342331,0
Q9UKV8,n342336,0
Q8N3U4,n342336,0
Q13523,n342336,0
O43172,n342344,0
P83876,n342353,0
Q8NEI3,n342353,0
Q15788,n342358,0
O95707,n342359,0
Q13285,n342409,0
Q96DU9,n342420,0
Q13127,n342433,0
Q13148,n342440,0
P11940,n342457,0
Q9UL18,n342491,0
Q9UKC9,n342500,0
Q06787,n342544,0
P15172,n342555,0
Q8N3U4,n342555,0
P17735,n342555,0
Q15233,n342569,0
Q4G0J3,n342583,0
Q13595,n342602,0
O00566,n342606,0
Q96G21,n342612,0
Q3MI39,n342613,0
O95777,n342618,0
O60832,n342631,0
Q8N3U4,n342631,0
Q8TEQ6,n342631,0
Q9UHB9,n342658,0
O00566,n342660,0
Q13127,n342662,0
P38432,n342662,0
P62310,n342662,0
Q8WXF1,n342664,0
Q92841,n342669,0
P83369,n342669,0
P35637,n342669,0
Q9Y333,n342687,0
Q13285,n342688,0
Q13127,n342704,0
Q9Y333,n342704,0
Q92841,n342724,0
P19338,n342724,0
O00566,n342724,0
Q9Y4Y9,n342729,0
Q8TEQ6,n342729,0
O15116,n342729,0
Q6IBM8,n342730,0
O94906,n342730,0
P38432,n342730,0
Q15910,n342730,0
P37231,n342758,0
Q9NY12,n342758,0
Q9UK45,n342758,0
Q7Z3B3,n342758,0
Q96BK5,n342758,0
Q8NEI3,n342817,0
O75817,n342817,0
P09661,n342818,0
Q6P2Q9,n342842,0
Q6IPL9,n342846,0
O95707,n342856,0
P55769,n342861,0
P83876,n342861,0
O95777,n342875,0
Q07955,n342875,0
Q9Y3B4,n342883,0
P60484,n342913,0
O75817,n342927,0
Q96G21,n342938,0
Q9Y333,n342946,0
O60832,n342946,0
P31483,n342950,0
O75643,n342968,0
Q13595,n342977,0
P15172,n342985,0
P37231,n342985,0
Q96DI7,n342985,0
O43447,n342985,0
P19447,n342994,0
Q9UK45,n342998,0
Q6PJX3,n343014,0
Q6PJX3,n343016,0
Q15022,n343016,0
P55769,n343016,0
O94906,n343017,0
P26599,n343018,0
P08621,n343030,0
Q6IPL9,n343030,0
Q9H633,n343053,0
A0PJ92,n343060,0
Q96DI7,n343060,0
O95793,n343060,0
Q9H633,n343060,0
P11940,n343060,0
P38432,n343060,0
P83876,n343067,0
Q6IBM8,n343067,0
P49458,n343067,0
O00566,n343071,0
P23246,n343071,0
Q15910,n343071,0
O15116,n343076,0
P04150,n343084,0
Q8TEQ6,n343085,0
P50750,n343085,0
O43818,n343087,0
P05455,n343087,0
P19338,n343087,0
O75643,n343468,0
Q15233,n343537,0
Q01844,n343687,0
P10155,n344045,0
O43251,n344045,0
P83369,n344045,0
P17844,n344045,0
O43172,n344285,0
Q9UKV8,n344325,0
P31269,n344457,0
Q92841,n344457,0
Q9Y333,n344457,0
P49458,n344461,0
Q06787,n344461,0
P09132,n344490,0
P60842,n344530,0
O94992,n344530,0
Q3MI39,n344531,0
A0PJ92,n344534,0
Q7Z3B3,n344547,0
P04150,n344547,0
P26599,n344559,0
P17980,n344574,0
Q8NDV7,n344574,0
Q9Y333,n344588,0
O76094,n344601,0
Q6PJX3,n344601,0
Q9UK45,n344638,0
Q13523,n344656,0
Q9BUQ8,n344658,0
P61964,n344658,0
Q9Y333,n344658,0
P78345,n344687,0
P17980,n344687,0
P17735,n344691,0
P83876,n344701,0
P50750,n344705,0
Q8WXF1,n344719,0
Q96BK5,n344741,0
P31269,n344741,0
Q8N3U4,n344741,0
P37231,n344748,0
O94992,n344748,0
P17735,n344748,0
O75817,n344748,0
P08621,n344748,0
P35637,n344749,0
P09661,n344758,0
P52943,n344771,0
Q9UKV8,n344775,0
P09012,n344791,0
Q06787,n344791,0
O00425,n344791,0
P17844,n344798,0
Q9Y3B4,n344805,0
O60341,n344808,0
P23246,n344848,0
Q7L014,n344860,0
P31483,n344860,0
Q01844,n344868,0
O43172,n344871,0
O43447,n344871,0
O95777,n344871,0
P52943,n344909,0
Q96RS0,n344916,0
P60842,n344924,0
P04150,n344924,0
P08621,n344930,0
Q8NEI3,n344931,0
O00566,n344931,0
P49458,n344940,0
Q06787,n344960,0
Q9Y6Y0,n344960,0
Q9Y2X3,n344960,0
O60341,n344995,0
P15172,n344995,0
P60842,n344995,0
Q96PU8,n345003,0
Q9Y2X3,n345014,0
B7ZL34,n345032,0
Q9NV31,n345040,0
Q13595,n345040,0
P35268,n345045,0
P19338,n345045,0
P35637,n345045,0
P49711,n345077,0
O75817,n345077,0
Q9UK45,n345077,0
O95793,n345091,0
Q15788,n345091,0
Q6IBM8,n345105,0
P04150,n345117,0
Q15910,n345138,0
O76094,n345139,0
Q9UKV8,n345156,0
P38432,n345186,0
Q06787,n345221,0
P09234,n345232,0
Q9UKC9,n345232,0
Q9UHB9,n345248,0
O60832,n345255,0
Q4G0J3,n345270,0
B7ZL34,n345277,0
P19447,n345289,0
O43447,n345323,0
Q9BUL9,n345385,0
Q9Y3B4,n345385,0
P52943,n345385,0
P09132,n345385,0
P09234,n345386,0
Q969L4,n345386,0
P38432,n345386,0
Q8IUX4,n345391,0
Q6IPL9,n345408,0
Q96DU9,n345418,0
P38432,n345437,0
P49458,n345437,0
Q9UKL0,n345437,0
P83369,n345437,0
P19447,n345437,0
Q6PJX3,n345437,0
P17844,n345437,0
Q8WXF1,n345449,0
Q13148,n345449,0
Q49AS9,n345449,0
Q8TEQ6,n345457,0
A0PJ92,n345457,0
Q15910,n345465,0
Q9UL18,n345483,0
O75643,n345486,0
Q96G21,n345506,0
Q9BUL9,n345544,0
Q96DI7,n345559,0
Q07955,n345568,0
O43818,n345574,0
P35268,n345612,0
P23246,n345622,0
O95793,n345647,0
Q9Y333,n345648,0
P52943,n345653,0
Q9NVP2,n345666,0
P10155,n345668,0
O95793,n345670,0
P61978,n345670,0
Q96DU9,n345670,0
P17844,n345694,0
P17735,n345696,0
Q9UKV8,n345751,0
P62312,n345781,0
P31269,n345781,0
Q15910,n345807,0
P11940,n345847,0
P37231,n345885,0
P37231,n345912,0
O43172,n345915,0
O00566,n345934,0
Q7Z3B3,n345935,0
Q14764,n345954,0
Q6IPL9,n345975,0
P10155,n346007,0
O14746,n346031,0
Q15022,n346031,0
O95793,n346041,0
Q15910,n346051,0
O14746,n346067,0
Q9NVP2,n346082,0
Q9Y333,n346094,0
Q96DI7,n346101,0
P52943,n346101,0
P05455,n346126,0
O00566,n346128,0
P60842,n346137,0
O14746,n346137,0
Q96BK5,n346143,0
P62312,n346177,0
Q9UKV8,n346186,0
Q9UKC9,n346186,0
Q9Y3B4,n346188,0
Q13523,n346189,0
P04637,n346200,0
Q15022,n346200,0
O14746,n346227,0
O43447,n346238,0
Q9Y4Z0,n346272,0
Q92841,n346329,0
P26599,n346332,0
P37231,n346337,0
P31269,n346361,0
P09132,n346372,0
Q01844,n346385,0
P08621,n346398,0
Q969L4,n346422,0
Q6PJX3,n346426,0
P19474,n346426,0
Q9UHB9,n346426,0
O00425,n346460,0
O94906,n346461,0
Q06787,n346464,0
Q9UK45,n346477,0
Q3MI39,n346492,0
P07910,n346492,0
Q9Y333,n346497,0
A0PJ92,n346523,0
Q3MI39,n346528,0
Q7L014,n346528,0
O95777,n346528,0
P04150,n346533,0
P17735,n346533,0
P31483,n346533,0
B7ZL34,n346533,0
Q92841,n346535,0
P62312,n346537,0
O75643,n346537,0
O94906,n346537,0
P10155,n346545,0
Q9Y4Z0,n346545,0
Q8TEQ6,n346551,0
P19447,n363337,0
O15116,n363356,0
O43172,n363468,0
P04637,n363484,0
P50750,n363484,0
P19474,n363631,0
Q969L4,n363658,0
Q8IUX4,n363658,0
P09234,n363690,0
Q13523,n363690,0
Q9UKV8,n363904,0
Q6IBM8,n363904,0
Q8N3U4,n363933,0
P62310,n364039,0
P35268,n364085,0
Q15788,n364206,0
P61978,n364511,0
Q01130,n364511,0
Q15910,n364511,0
O95793,n364511,0
Q8WXF1,n364511,0
Q6P2Q9,n364511,0
P38432,n364518,0
P35637,n364558,0
Q9HCE1,n364685,0
P37108,n364729,0
Q49AS9,n364760,0
Q969L4,n364975,0
P37231,n364975,0
P09234,n365413,0
P19474,n365451,0
Q9Y4Y9,n365492,0
O43447,n365664,0
O94992,n365664,0
Q07955,n365880,0
Q9NVP2,n365880,0
Q9NZI8,n365880,0
P09661,n365920,0
Q6IBM8,n366357,0
Q9UHB9,n366704,0
Q13127,n366714,0
P19474,n366756,0
P61964,n366913,0
Q6IPL9,n367142,0
P62312,n367218,0
Q13148,n367363,0
Q96DI7,n367422,0
P08579,n367422,0
P49458,n367640,0
Q6P2Q9,n367646,0
Q6IBM8,n367651,0
Q9UK45,n367651,0
P60484,n367676,0
Q13285,n367775,0
P04150,n367885,0
P52943,n367887,0
B7ZL34,n368098,0
Q14764,n368511,0
Q9H633,n368627,0
P37231,n368727,0
Q14764,n368786,0
Q13523,n368786,0
P07910,n368786,0
Q13595,n369093,0
Q01844,n369376,0
P83876,n369419,0
P09234,n369487,0
P61964,n369512,0
Q96BK5,n369512,0
O15116,n369663,0
Q06787,n369735,0
P78345,n369769,0
Q8TEQ6,n369808,0
Q96DU9,n369876,0
B7ZL34,n369876,0
Q9UK45,n369984,0
P09012,n369995,0
Q9HCE1,n370126,0
O60341,n370153,0
P17980,n370180,0
Q92841,n370290,0
P61964,n370423,0
O43447,n370540,0
Q6IPL9,n370574,0
Q9UL18,n370574,0
O76094,n370849,0
P15172,n371301,0
Q9UKC9,n371453,0
Q07955,n371552,0
Q8TEQ6,n371587,0
Q92841,n371665,0
Q9Y4Y9,n371672,0
O76094,n371684,0
Q15788,n371778,0
O75643,n372019,0
P37231,n372019,0
P17844,n372205,0
Q15788,n372291,0
P04637,n372317,0
P19474,n372336,0
O75940,n372336,0
Q99575,n372336,0
A2VCT9,n372403,0
O76094,n372533,0
O95707,n372718,0
Q15022,n372815,0
Q6IBM8,n372935,0
O14746,n372935,0
P61964,n372953,0
Q9UKL0,n372953,0
O95793,n372953,0
P19447,n372993,0
Q6P2Q9,n373575,0
O75940,n374138,0
O00566,n374487,0
Q6IBM8,n374660,0
Q8N3U4,n375209,0
Q9NVP2,n375209,0
Q9UKV8,n375244,0
P09234,n375270,0
P35268,n375318,0
Q9H633,n375390,0
P08621,n375462,0
P50750,n375473,0
Q8N3U4,n375522,0
Q3MI39,n375578,0
P35637,n375603,0
P49458,n375603,0
O14746,n375603,0
P10155,n375744,0
Q9Y6Y0,n375745,0
P11940,n375747,0
O60341,n375748,0
Q9UKV8,n375854,0
Q01130,n375968,0
Q6P2Q9,n376010,0
Q969L4,n376189,0
Q15233,n376203,0
Q9Y2X3,n376215,0
Q13285,n376314,0
O94992,n376411,0
Q15910,n376420,0
Q92841,n376425,0
P49711,n376433,0
Q6P2Q9,n376433,0
A0PJ92,n376434,0
Q9UHB9,n376473,0
O60341,n376473,0
Q9UL18,n376473,0
P09132,n376473,0
P19474,n376473,0
Q6P2Q9,n376518,0
A0PJ92,n376590,0
P31483,n376779,0
Q7L014,n377015,0
Q9BUQ8,n377170,0
Q96G21,n377214,0
Q96DU9,n377214,0
O94992,n377236,0
P09132,n377254,0
Q9NZI8,n377254,0
Q13595,n377639,0
Q8NDV7,n377659,0
Q96DI7,n377664,0
Q8TEQ6,n377664,0
Q3MI39,n377664,0
O75940,n377670,0
Q01130,n377684,0
Q9UKC9,n377717,0
Q8IUX4,n377736,0
O94992,n377740,0
O75643,n377766,0
O60832,n377771,0
Q96PU8,n377799,0
Q9UKL0,n377818,0
P83369,n377827,0
Q8IUX4,n377834,0
P31483,n377834,0
Q9HCE1,n377834,0
Q8NEI3,n377834,0
Q9NV31,n377834,0
Q15022,n377862,0
Q8WXF1,n377873,0
Q96RS0,n377897,0
P62312,n377912,0
Q96DU9,n377916,0
Q6PJX3,n377919,0
Q13127,n377923,0
Q9UKL0,n377932,0
P31269,n377932,0
O75940,n377932,0
O95793,n377981,0
P09132,n377986,0
P19338,n377988,0
Q8IUX4,n378039,0
Q9BUL9,n378054,0
Q96DI7,n378063,0
Q9H633,n378068,0
Q15788,n378094,0
O14746,n378107,0
Q9UKV8,n378108,0
P37231,n378108,0
O43251,n378108,0
P60842,n378108,0
O75643,n378125,0
P62310,n378252,0
P19474,n378277,0
Q8TEQ6,n378350,0
Q96G21,n378366,0
O76094,n378377,0
Q8NEI3,n378384,0
Q15910,n378390,0
Q96RS0,n378414,0
P10155,n378503,0
P17980,n378503,0
O43251,n378503,0
Q8IUX4,n378509,0
P38432,n378520,0
O43447,n378555,0
P83369,n378567,0
Q9BUL9,n378603,0
P61011,n378726,0
Q9Y4Y9,n378726,0
Q15910,n378726,0
Q96DI7,n378726,0
P11940,n378749,0
O15116,n378782,0
Q07955,n378803,0
P19447,n378866,0
P61011,n378866,0
Q15910,n378880,0
P31483,n378914,0
P35637,n379043,0
Q9UKV8,n379107,0
O94992,n379107,0
P17735,n379107,0
P38432,n379107,0
Q01844,n379107,0
O43818,n379114,0
P31483,n379122,0
Q92841,n379166,0
Q9H633,n379167,0
Q9BUQ8,n379212,0
P61011,n379212,0
O60341,n379212,0
Q9HCE1,n379288,0
P09661,n379293,0
Q15022,n379300,0
P19474,n379310,0
Q15022,n379340,0
Q92841,n379342,0
Q01130,n379360,0
P49458,n379426,0
P37108,n379442,0
O75940,n379442,0
P04637,n379442,0
Q9UKC9,n379466,0
P61964,n379574,0
O00425,n379574,0
P60484,n379581,0
O76094,n379586,0
Q9Y3B4,n379616,0
Q9UKL0,n379622,0
P49711,n379692,0
Q7Z3B3,n379792,0
P17980,n379850,0
O75817,n380064,0
O75940,n380064,0
P15172,n380100,0
P83876,n380151,0
P08621,n380158,0
P04150,n380158,0
Q13595,n380158,0
Q8WXF1,n380158,0
P05455,n380158,0
P62310,n380175,0
P19447,n380177,0
O95793,n380177,0
P26599,n380184,0
P26599,n380333,0
P09234,n380399,0
Q15910,n380489,0
O94906,n380500,0
P61978,n380693,0
P19338,n380693,0
Q6PJX3,n380693,0
Q6P2Q9,n380693,0
Q15910,n380693,0
Q96BK5,n380714,0
O15116,n380806,0
O76094,n381022,0
Q96DI7,n381022,0
Q9UKL0,n381041,0
P49711,n381057,0
P15172,n381057,0
P62310,n381057,0
P49711,n381076,0
Q7L014,n381081,0
O14746,n381159,0
P38432,n381268,0
P35268,n381280,0
Q15022,n381280,0
P08621,n381323,0
Q96PU8,n381344,0
P19474,n381344,0
Q8TEQ6,n381351,0
Q13595,n381351,0
O43172,n381351,0
P23246,n381351,0
Q01130,n381351,0
Q01130,n381409,0
Q8N3U4,n381409,0
Q13285,n381409,0
P23246,n381409,0
A0PJ92,n381409,0
Q8N3U4,n381417,0
P49458,n381464,0
P09234,n381471,0
O75817,n381509,0
Q8WXF1,n381526,0
P61964,n381586,0
P09132,n381616,0
Q9Y4Z0,n381623,0
Q6IPL9,n381720,0
P83876,n381720,0
Q8TEQ6,n381720,0
O43818,n381773,0
P09661,n381773,0
Q9Y333,n381773,0
Q96DU9,n381773,0
P60484,n381789,0
Q96DU9,n381878,0
Q9H633,n381878,0
Q99575,n381878,0
O43818,n381878,0
Q8IUX4,n381885,0
P15172,n381899,0
P15172,n381912,0
P78345,n381912,0
P26599,n381942,0
O15116,n381942,0
Q8WXF1,n381942,0
P60842,n381958,0
O60832,n382000,0
P37231,n382000,0
P49458,n382037,0
P15172,n382037,0
P15172,n382059,0
P38432,n382105,0
Q06787,n382149,0
Q8NDV7,n382181,0
P23246,n382181,0
O95777,n382184,0
Q96BK5,n382184,0
Q15788,n382207,0
Q8TEQ6,n382231,0
Q96RS0,n382231,0
O43172,n382231,0
Q9Y2X3,n382231,0
Q15910,n382231,0
Q969L4,n382276,0
O76094,n382286,0
P38432,n3822,0
O43447,n382317,0
P60842,n382330,0
Q8NEI3,n382487,0
Q01130,n382495,0
A2VCT9,n382502,0
O94992,n382502,0
Q13523,n382511,0
P31483,n382511,0
O15116,n382553,0
Q8NDV7,n382553,0
P19474,n382670,0
Q8TEQ6,n382691,0
O76094,n3827,0
O43172,n3827,0
O75817,n3827,0
P08579,n3827,0
Q13595,n3827,0
P07910,n3827,0
Q9NY12,n3827,0
Q9Y6M1,n3828,0
Q8NDV7,n3828,0
P23246,n3828,0
Q3MI39,n3828,0
P08579,n382908,0
Q9UKC9,n382918,0
Q6IBM8,n382918,0
Q14764,n382918,0
P04150,n382927,0
P17980,n382933,0
Q9UK45,n382933,0
P31483,n382953,0
O00425,n382975,0
P50750,n382989,0
Q96RS0,n3829,0
Q9NVP2,n383019,0
P62310,n383019,0
O94906,n383040,0
Q96DU9,n383076,0
O00566,n383080,0
Q9H633,n3830,0
P19447,n383172,0
P07910,n383172,0
O43251,n383179,0
Q15788,n383209,0
Q9Y4Y9,n383211,0
P49711,n383211,0
Q4G0J3,n383233,0
Q9NV31,n383233,0
Q3MI39,n383234,0
Q969L4,n383234,0
Q13127,n383236,0
P19447,n383236,0
Q9UKV8,n383265,0
Q6PJX3,n383428,0
Q9UKV8,n383509,0
P55769,n383509,0
Q96G21,n383509,0
Q8IUX4,n383550,0
Q9Y2X3,n383551,0
P31269,n383556,0
Q15717,n383565,0
P52943,n383603,0
O00425,n383605,0
Q96PU8,n383634,0
Q7L014,n383634,0
Q8IUX4,n383693,0
Q9UK45,n383723,0
P19447,n383730,0
P19338,n383749,0
Q92841,n383794,0
P17980,n383862,0
P09012,n383862,0
O43251,n383862,0
P49458,n383884,0
P78345,n383906,0
P35268,n384011,0
Q9Y2X3,n384026,0
P17844,n384030,0
Q9NV31,n384083,0
Q15717,n384112,0
Q9H633,n384140,0
P62310,n384198,0
Q96DI7,n384202,0
P07910,n384209,0
Q13523,n384209,0
P10155,n384210,0
Q9Y4Z0,n384210,0
P04637,n384213,0
Q9Y333,n384215,0
Q8N3U4,n384227,0
P08621,n384227,0
P19338,n384227,0
P38432,n384227,0
P50750,n384228,0
P49458,n384228,0
O15116,n384228,0
Q6P2Q9,n384228,0
Q15788,n384233,0
Q9NV31,n384270,0
P61011,n384285,0
O43172,n384320,0
Q9Y333,n384320,0
Q15717,n384325,0
Q15022,n384348,0
O60832,n384393,0
Q96BK5,n384393,0
Q9HCE1,n384393,0
A0PJ92,n384395,0
P35637,n384430,0
P35268,n384430,0
P09234,n384480,0
Q96RS0,n384480,0
P78345,n384480,0
P08621,n384480,0
P19338,n384480,0
O43251,n384480,0
P09132,n384484,0
Q13523,n384484,0
Q7L014,n384498,0
P17844,n384573,0
Q96BK5,n384573,0
Q15022,n384605,0
P38432,n384624,0
P61964,n384625,0
Q8WXF1,n384625,0
P09234,n384625,0
Q6PJX3,n384625,0
P17844,n384655,0
Q4G0J3,n384684,0
P19447,n384686,0
P61978,n384686,0
P61964,n384686,0
Q8NDV7,n384690,0
P19474,n384690,0
Q9Y4Z0,n384690,0
Q13148,n384700,0
P35268,n384738,0
O95793,n384738,0
O75940,n384738,0
O43251,n384738,0
P09661,n384738,0
P61964,n384742,0
P26599,n384754,0
O14746,n384754,0
Q13285,n384754,0
Q96RS0,n384754,0
Q9NV31,n384755,0
Q9NV31,n384757,0
Q9UKC9,n384927,0
P78345,n384936,0
Q13148,n384996,0
P50750,n384996,0
Q9BUL9,n384996,0
Q9HCE1,n385039,0
P04150,n385039,0
Q13523,n385044,0
P17844,n385064,0
Q9BUL9,n385106,0
Q9Y2X3,n385106,0
Q15910,n385106,0
Q13523,n385130,0
Q13595,n385130,0
P08579,n385139,0
Q9NZI8,n385145,0
Q6PJX3,n385145,0
P52943,n385145,0
O43251,n385185,0
Q9Y2X3,n385185,0
Q9NVP2,n385185,0
Q9UKC9,n385185,0
P09132,n385187,0
P17980,n385187,0
Q8IUX4,n385188,0
Q9BUQ8,n385188,0
P19338,n385188,0
O15116,n385203,0
Q01844,n385203,0
O43172,n385210,0
P26599,n385219,0
Q13595,n385229,0
Q8IUX4,n385229,0
P49458,n385240,0
P04150,n385256,0
P08579,n385256,0
P35268,n385261,0
P05455,n385274,0
Q9Y4Y9,n385318,0
P61964,n385370,0
Q96RS0,n385405,0
P15172,n385408,0
Q8WXF1,n385425,0
Q13127,n385425,0
Q6IPL9,n385434,0
Q96BK5,n385467,0
Q96DI7,n385468,0
O94906,n385468,0
Q9NVP2,n385468,0
Q9Y4Z0,n385468,0
Q13523,n385468,0
Q8NEI3,n385480,0
P11940,n385481,0
Q9NVP2,n385488,0
Q8IUX4,n385511,0
Q14764,n385511,0
O15116,n385511,0
Q14764,n385631,0
P52943,n385632,0
P35637,n385632,0
P37231,n385638,0
P60842,n385667,0
Q9H633,n385679,0
Q9Y6Y0,n385685,0
P49458,n385685,0
O75817,n385685,0
O95777,n385685,0
Q15022,n385685,0
Q9UKL0,n385685,0
A2VCT9,n385688,0
Q15788,n385725,0
A0PJ92,n385725,0
Q8WXF1,n385725,0
P19338,n385725,0
Q13523,n385727,0
P09661,n385729,0
O00566,n385729,0
Q15022,n385729,0
P05455,n385730,0
Q3MI39,n385758,0
Q15022,n385780,0
P61011,n385786,0
P09012,n385787,0
Q13285,n385787,0
A0PJ92,n385806,0
Q15022,n385806,0
Q15233,n385812,0
Q9UKC9,n385951,0
Q13595,n385951,0
Q9Y3B4,n386067,0
Q9UKL0,n386067,0
Q8NEI3,n386067,0
P55769,n386067,0
Q9UL18,n386097,0
Q7Z3B3,n386100,0
O15116,n386100,0
P04150,n386118,0
O94992,n386154,0
Q15022,n386164,0
P08579,n386194,0
P50750,n386209,0
P37231,n386231,0
P05455,n386231,0
P05455,n386260,0
P55769,n386260,0
A0PJ92,n386315,0
Q9UL18,n386315,0
P04150,n386315,0
P23246,n386328,0
Q15022,n386343,0
Q9Y333,n386343,0
P83876,n386362,0
Q96BK5,n386372,0
P49711,n386435,0
P55769,n386448,0
Q15022,n386448,0
P60842,n386451,0
Q8N3U4,n386524,0
Q49AS9,n386532,0
