,ncIdentifier,prIdentifier,interaction
6242,n407211,Q9Y6M1,1
6243,n382989,O00425,1
6244,n407400,P35637,1
6245,n365664,Q15717,1
6246,n344755,Q15717,1
6247,n344748,P35637,1
6248,n386815,Q07955,1
6249,n345222,Q9UKV8,1
6250,n381846,Q9NZI8,1
6251,n377015,Q13148,1
6252,n344793,Q9Y6M1,1
6253,n344656,Q07955,1
6254,n381011,Q49AS9,1
6255,n383025,Q15717,1
6256,n381580,Q07955,1
6257,n406931,P26599,1
6258,n385261,Q13148,1
6259,n346200,Q15717,1
6260,n383906,Q13148,1
6261,n381351,Q9NZI8,1
6262,n381344,P35637,1
6263,n406201,Q9NZI8,1
6264,n386976,Q13148,1
6265,n381011,O00425,1
6266,n409672,Q9Y6M1,1
6267,n381409,P31483,1
6268,n410105,O00425,1
6269,n376381,Q15717,1
6270,n376248,Q9UKV8,1
6271,n372987,Q15717,1
6272,n346288,Q49AS9,1
6273,n346492,Q9NZI8,1
6274,n406566,Q07955,1
6275,n344745,Q15717,1
6276,n379336,Q13148,1
6277,n376189,Q01844,1
6278,n375021,P26599,1
6279,n407534,Q96PU8,1
6280,n346040,Q9UKV8,1
6281,n385951,Q15717,1
6282,n345574,O00425,1
6283,n345310,P35637,1
6284,n410565,Q15717,1
6285,n410249,Q15717,1
6286,n345139,P35637,1
6287,n346101,O00425,1
6288,n387063,P31483,1
6289,n344778,P35637,1
6290,n410005,Q07955,1
6291,n345544,P35637,1
6292,n385725,Q8NDV7,1
6293,n385725,Q9UPQ9,1
6294,n385725,Q9HCJ0,1
6295,n377740,Q9Y6M1,1
6296,n382094,Q9Y6M1,1
6297,n406201,Q9Y6M1,1
6298,n363309,Q15717,1
6299,n385688,Q15717,1
6300,n344547,Q01844,1
6301,n385145,Q86X94,1
6302,n344814,Q49AS9,1
6303,n346551,Q9Y6M1,1
6304,n383234,Q9Y6M1,1
6305,n409707,O00425,1
6306,n407721,Q15717,1
6307,n345175,Q15717,1
6308,n382131,Q15717,1
6309,n384227,Q13148,1
6310,n345288,Q13148,1
6311,n344872,Q15717,1
6312,n346200,Q9Y6M1,1
6313,n385370,O00425,1
6314,n345246,Q15717,1
6315,n409674,B7ZL34,1
6316,n344610,O00425,1
6317,n383019,Q9HCE1,1
6318,n386682,Q01844,1
6319,n344995,Q15717,1
6320,n382220,P35637,1
6321,n410249,Q15717,1
6322,n344658,Q15717,1
6323,n345653,Q9NZI8,1
6324,n406274,Q9UKV8,1
6325,n345670,P35637,1
6326,n344659,Q9Y6M1,1
6327,n387393,Q9UKV8,1
6328,n377982,Q13148,1
6329,n385468,Q15717,1
6330,n346398,Q9UKV8,1
6331,n406914,Q15717,1
6332,n372935,O00425,1
6333,n366279,Q49AS9,1
6334,n406444,Q07955,1
6335,n379114,Q15717,1
6336,n383693,O00425,1
6337,n409180,O00425,1
6338,n345417,Q49AS9,1
6339,n377664,Q9UKV8,1
6340,n385727,Q9Y6M1,1
6341,n377834,O00425,1
6342,n375477,O00425,1
6343,n345222,Q9UKV8,1
6344,n363878,Q49AS9,1
6345,n406201,Q07955,1
6346,n384624,Q9UKV8,1
6347,n364206,Q07955,1
6348,n344871,Q15717,1
6349,n375746,Q13148,1
6350,n371684,Q15717,1
6351,n346128,Q07955,1
6352,n344496,Q07955,1
6353,n345182,Q49AS9,1
6354,n375209,Q49AS9,1
6355,n405893,Q49AS9,1
6356,n407851,Q9NZI8,1
6357,n383231,Q15717,1
6358,n408353,Q9NZI8,1
6359,n387060,Q9UL18,1
6360,n387060,Q9UKV8,1
6361,n387060,Q9H9G7,1
6362,n387060,Q9HCK5,1
6363,n407441,O00425,1
6364,n345975,P35637,1
6365,n345170,Q15717,1
6366,n344778,Q01844,1
6367,n408119,O00425,1
6368,n344992,Q13148,1
6369,n377827,O00425,1
6370,n384770,Q15717,1
6371,n386209,Q86X94,1
6372,n379927,Q9Y6M1,1
6373,n371910,Q49AS9,1
6374,n373685,Q07955,1
6375,n344909,Q15717,1
6376,n345281,Q86X94,1
6377,n381942,Q07955,1
6378,n363484,Q9NZI8,1
6379,n384700,P35637,1
6380,n411578,Q9Y6M1,1
6381,n346523,Q07955,1
6382,n406442,O00425,1
6383,n381409,Q9NZI8,1
6384,n385185,P35637,1
6385,n370126,Q9Y6M1,1
6386,n376384,Q15717,1
6387,n376985,Q15717,1
6388,n379132,P26599,1
6389,n344659,Q49AS9,1
6390,n386231,Q15717,1
6391,n376203,Q9Y6M1,1
6392,n381430,Q01844,1
6393,n344559,Q15717,1
6394,n345685,P31483,1
6395,n383862,B7ZL34,1
6396,n385106,Q15717,1
6397,n386343,Q15717,1
6398,n383190,Q49AS9,1
6399,n345059,Q15717,1
6400,n344778,Q15717,1
6401,n407434,Q15717,1
6402,n344540,Q13148,1
6403,n344679,Q13148,1
6404,n383179,Q07955,1
6405,n385039,Q13148,1
6406,n409684,Q9UKV8,1
6407,n384210,P31483,1
6408,n409406,Q9NZI8,1
6409,n371301,Q9UKV8,1
6410,n384754,P35637,1
6411,n346422,Q49AS9,1
6412,n385202,Q9UKV8,1
6413,n344799,Q49AS9,1
6414,n385106,Q49AS9,1
6415,n346033,Q07955,1
6416,n378252,Q15717,1
6417,n344775,O00425,1
6418,n368627,Q9NZI8,1
6419,n383186,Q86X94,1
6420,n384720,Q9Y6M1,1
6421,n381417,Q15717,1
6422,n345175,Q15717,1
6423,n405607,Q9NZI8,1
6424,n385775,Q15717,1
6425,n367848,Q15717,1
6426,n377416,Q49AS9,1
6427,n373804,Q15717,1
6428,n408051,Q01844,1
6429,n377834,Q8NDV7,1
6430,n377834,Q9UPQ9,1
6431,n377834,Q9HCJ0,1
6432,n406336,Q15717,1
6433,n379436,Q07955,1
6434,n368106,P31483,1
6435,n381557,Q9Y6M1,1
6436,n384996,Q9Y6M1,1
6437,n410638,Q15717,1
6438,n377873,Q9Y6M1,1
6439,n378567,Q15717,1
6440,n407211,Q15717,1
6441,n345226,Q86X94,1
6442,n385951,Q9NZI8,1
6443,n345653,Q01844,1
6444,n405438,Q9UL18,1
6445,n405438,Q9UKV8,1
6446,n405438,Q9H9G7,1
6447,n405438,Q9HCK5,1
6448,n345694,Q15717,1
6449,n387397,P35637,1
6450,n345458,Q15717,1
6451,n344601,Q9UKV8,1
6452,n381878,Q07955,1
6453,n383693,Q15717,1
6454,n345887,Q49AS9,1
6455,n405639,Q9HCE1,1
6456,n386328,Q15717,1
6457,n346337,Q07955,1
6458,n344808,Q15717,1
6459,n377932,P31483,1
6460,n407434,P35637,1
6461,n385106,O00425,1
6462,n407071,Q9UKV8,1
6463,n345777,P31483,1
6464,n385223,P26599,1
6465,n371670,Q15717,1
6466,n386025,Q9UKV8,1
6467,n406416,Q15717,1
6468,n364340,Q07955,1
6469,n385511,Q15717,1
6470,n377670,Q07955,1
6471,n383172,P26599,1
6472,n344736,P31483,1
6473,n344745,Q01844,1
6474,n385780,Q15717,1
6475,n383932,Q13148,1
6476,n377827,Q9NZI8,1
6477,n345437,Q49AS9,1
6478,n379616,Q9Y6M1,1
6479,n381846,Q15717,1
6480,n346521,Q07955,1
6481,n377639,Q9UKV8,1
6482,n369699,Q07955,1
6483,n387397,O00425,1
6484,n405884,Q15717,1
6485,n368098,Q15717,1
6486,n344924,Q15717,1
6487,n387719,P35637,1
6488,n410904,P35637,1
6489,n363484,P35637,1
6490,n385511,Q9UL18,1
6491,n385511,Q9UKV8,1
6492,n385511,Q9H9G7,1
6493,n385511,Q9HCK5,1
6494,n369876,P35637,1
6495,n379300,O43251,1
6496,n345117,Q86X94,1
6497,n364686,Q9NZI8,1
6498,n380707,P31483,1
6499,n371665,Q9NZI8,1
6500,n344604,Q49AS9,1
6501,n386682,Q96PU8,1
6502,n382918,Q15717,1
6503,n387060,Q07955,1
6504,n377506,Q15717,1
6505,n364244,Q07955,1
6506,n345954,Q15717,1
6507,n344965,Q13148,1
6508,n344726,P26599,1
6509,n381102,O43251,1
6510,n345186,P31483,1
6511,n344514,Q9UKV8,1
6512,n344508,O00425,1
6513,n381057,Q15717,1
6514,n387290,O00425,1
6515,n385725,B7ZL34,1
6516,n345886,P35637,1
6517,n378866,P26599,1
6518,n381280,Q9NZI8,1
6519,n344462,Q15717,1
6520,n381280,Q9Y6M1,1
6521,n371910,Q01844,1
6522,n381805,O00425,1
6523,n411720,Q9UL18,1
6524,n411720,Q9UKV8,1
6525,n411720,Q9H9G7,1
6526,n411720,Q9HCK5,1
6527,n345386,Q15717,1
6528,n371665,Q9UKV8,1
6529,n410457,Q49AS9,1
6530,n375244,Q07955,1
6531,n384430,P26599,1
6532,n344975,Q9NZI8,1
6533,n378567,P35637,1
6534,n365884,Q9Y6M1,1
6535,n344461,P31483,1
6536,n385119,Q9Y6M1,1
6537,n345041,Q15717,1
6538,n385914,Q07955,1
6539,n371667,Q9Y6M1,1
6540,n345293,Q13148,1
6541,n346167,Q86X94,1
6542,n377360,O00425,1
6543,n346426,Q07955,1
6544,n346109,P26599,1
6545,n408277,Q9Y6M1,1
6546,n385685,Q01844,1
6547,n380208,Q13148,1
6548,n370618,Q9NZI8,1
6549,n344907,Q15717,1
6550,n407138,Q07955,1
6551,n377254,Q01844,1
6552,n411511,Q13148,1
6553,n407098,Q07955,1
6554,n408353,Q9Y6M1,1
6555,n408146,Q07955,1
6556,n406138,Q49AS9,1
6557,n411597,Q15717,1
6558,n344907,Q15717,1
6559,n345271,Q15717,1
6560,n344899,Q15717,1
6561,n344678,P26599,1
6562,n376420,Q13148,1
6563,n408354,P31483,1
6564,n385725,Q01844,1
6565,n406883,O00425,1
6566,n345474,P35637,1
6567,n378866,Q9Y6M1,1
6568,n375478,P35637,1
6569,n383747,P26599,1
6570,n385685,Q96PU8,1
6571,n372317,Q15717,1
6572,n345437,P31483,1
6573,n345925,Q07955,1
6574,n384227,Q15717,1
6575,n385059,Q9UKV8,1
6576,n382487,Q07955,1
6577,n368164,P35637,1
6578,n406287,Q15717,1
6579,n346128,Q15717,1
6580,n345296,Q01844,1
6581,n383862,Q9NZI8,1
6582,n382664,Q07955,1
6583,n378431,Q15717,1
6584,n372718,O00425,1
6585,n345903,Q07955,1
6586,n408055,P26599,1
6587,n346060,Q07955,1
6588,n372685,P35637,1
6589,n384209,P26599,1
6590,n345418,Q01844,1
6591,n379593,Q9NZI8,1
6592,n385229,Q13148,1
6593,n381159,Q9UKV8,1
6594,n345594,Q15717,1
6595,n407125,Q9Y6M1,1
6596,n409618,Q9UL18,1
6597,n409618,Q9UKV8,1
6598,n409618,Q9H9G7,1
6599,n409618,Q9HCK5,1
6600,n386194,Q9Y6M1,1
6601,n346465,O00425,1
6602,n384227,Q15717,1
6603,n384975,O00425,1
6604,n386901,O00425,1
6605,n384140,Q15717,1
6606,n381159,Q9Y6M1,1
6607,n379110,O00425,1
6608,n345800,Q9NZI8,1
6609,n345765,Q15717,1
6610,n346537,O00425,1
6611,n409359,P31483,1
6612,n386179,P35637,1
6613,n386067,Q9Y6M1,1
6614,n346528,O00425,1
6615,n405299,Q07955,1
6616,n345934,Q15717,1
6617,n383019,Q9UL18,1
6618,n383019,Q9UKV8,1
6619,n383019,Q9H9G7,1
6620,n383019,Q9HCK5,1
6621,n376473,Q13148,1
6622,n384202,Q15717,1
6623,n378252,O00425,1
6624,n384643,Q49AS9,1
6625,n384720,O00425,1
6626,n344818,Q9Y6M1,1
6627,n379466,Q9UKV8,1
6628,n385273,Q15717,1
6629,n386628,Q9UKV8,1
6630,n381268,Q07955,1
6631,n410456,Q07955,1
6632,n386605,Q07955,1
6633,n405399,O00425,1
6634,n385802,Q49AS9,1
6635,n377664,Q86X94,1
6636,n345014,O00425,1
6637,n345594,Q49AS9,1
6638,n368764,Q01844,1
6639,n384738,Q15717,1
6640,n379023,Q15717,1
6641,n344664,Q9UKV8,1
6642,n346354,Q07955,1
6643,n407311,Q9UL18,1
6644,n407311,Q9UKV8,1
6645,n407311,Q9H9G7,1
6646,n407311,Q9HCK5,1
6647,n384082,Q07955,1
6648,n383639,Q15717,1
6649,n363690,Q8NDV7,1
6650,n363690,Q9UPQ9,1
6651,n363690,Q9HCJ0,1
6652,n385106,B7ZL34,1
6653,n345850,Q15717,1
6654,n383714,Q15717,1
6655,n377837,Q9Y6M1,1
6656,n376402,Q13148,1
6657,n405639,Q07955,1
6658,n344758,Q86X94,1
6659,n364533,Q86X94,1
6660,n377720,P31483,1
6661,n344720,O00425,1
6662,n406134,Q01844,1
6663,n344930,P35637,1
6664,n407312,Q9Y6M1,1
6665,n372903,Q15717,1
6666,n385002,Q15717,1
6667,n375578,Q15717,1
6668,n411118,Q07955,1
6669,n382687,P35637,1
6670,n377616,Q15717,1
6671,n345751,Q15717,1
6672,n385914,P26599,1
6673,n345423,Q9UL18,1
6674,n345423,Q9UKV8,1
6675,n345423,Q9H9G7,1
6676,n345423,Q9HCK5,1
6677,n344601,O00425,1
6678,n376314,Q01844,1
6679,n405440,Q07955,1
6680,n377932,Q15717,1
6681,n345694,Q9NZI8,1
6682,n406914,O00425,1
6683,n382918,Q9Y6M1,1
6684,n386735,P35637,1
6685,n345310,Q15717,1
6686,n344872,Q49AS9,1
6687,n385812,Q9Y6M1,1
6688,n385511,Q49AS9,1
6689,n344803,Q9NZI8,1
6690,n410063,P35637,1
6691,n386687,Q9NZI8,1
6692,n382490,P26599,1
6693,n408331,Q07955,1
6694,n366279,P26599,1
6695,n381623,Q15717,1
6696,n345304,Q01844,1
6697,n384841,Q07955,1
6698,n384422,Q9UKV8,1
6699,n369984,Q15717,1
6700,n379281,O00425,1
6701,n384754,Q9UL18,1
6702,n384754,Q9UKV8,1
6703,n384754,Q9H9G7,1
6704,n384754,Q9HCK5,1
6705,n406866,P26599,1
6706,n345781,Q9Y6M1,1
6707,n381789,Q49AS9,1
6708,n386605,Q15717,1
6709,n344514,Q15717,1
6710,n387048,Q9UKV8,1
6711,n377769,P26599,1
6712,n373805,Q49AS9,1
6713,n344724,Q07955,1
6714,n345117,Q01844,1
6715,n406488,Q15717,1
6716,n364511,Q9UL18,1
6717,n364511,Q9UKV8,1
6718,n364511,Q9H9G7,1
6719,n364511,Q9HCK5,1
6720,n386435,Q07955,1
6721,n370204,Q49AS9,1
6722,n346238,Q9Y6M1,1
6723,n410072,P31483,1
6724,n406134,P35637,1
6725,n369879,Q9UKV8,1
6726,n384430,Q15717,1
6727,n344793,Q86X94,1
6728,n382918,O00425,1
6729,n381557,Q9NZI8,1
6730,n344601,P31483,1
6731,n405504,Q9NZI8,1
6732,n380177,P31483,1
6733,n384393,P26599,1
6734,n378710,Q15717,1
6735,n345386,Q13148,1
6736,n382497,P31483,1
6737,n345449,Q96PU8,1
6738,n386628,Q9UL18,1
6739,n386628,Q9UKV8,1
6740,n386628,Q9H9G7,1
6741,n386628,Q9HCK5,1
6742,n369240,Q13148,1
6743,n411694,Q86X94,1
6744,n344871,Q9HCE1,1
6745,n346200,P31483,1
6746,n346026,Q13148,1
6747,n345424,O00425,1
6748,n378710,O00425,1
6749,n345386,Q01844,1
6750,n410019,Q07955,1
6751,n371665,Q9UKV8,1
6752,n406900,Q9UKV8,1
6753,n385709,P31483,1
6754,n345059,Q15717,1
6755,n344691,Q01844,1
6756,n386179,Q9Y6M1,1
6757,n375477,Q86X94,1
6758,n384393,Q15717,1
6759,n379110,Q07955,1
6760,n345457,Q49AS9,1
6761,n387265,O00425,1
6762,n344755,Q9Y6M1,1
6763,n381078,Q15717,1
6764,n409625,Q07955,1
6765,n383794,Q15717,1
6766,n411511,P35637,1
6767,n370290,Q96PU8,1
6768,n378795,Q15717,1
6769,n407071,Q9Y6M1,1
6770,n406515,P26599,1
6771,n346460,Q07955,1
6772,n346137,O00425,1
6773,n384212,P35637,1
6774,n369876,Q9Y6M1,1
6775,n384738,Q07955,1
6776,n410523,Q15717,1
6777,n408221,Q9UL18,1
6778,n408221,Q9UKV8,1
6779,n408221,Q9H9G7,1
6780,n408221,Q9HCK5,1
6781,n406795,Q9HCE1,1
6782,n385036,Q15717,1
6783,n410063,O00425,1
6784,n385468,Q9UL18,1
6785,n385468,Q9UKV8,1
6786,n385468,Q9H9G7,1
6787,n385468,Q9HCK5,1
6788,n344490,Q9Y6M1,1
6789,n344541,Q07955,1
6790,n344960,Q9Y6M1,1
6791,n371273,Q15717,1
6792,n375603,Q13148,1
6793,n382508,Q9Y6M1,1
6794,n344656,O00425,1
6795,n377360,Q9NZI8,1
6796,n406442,Q07955,1
6797,n374138,Q49AS9,1
6798,n344871,Q9NZI8,1
6799,n406134,Q9Y6M1,1
6800,n370880,P26599,1
6801,n345289,Q49AS9,1
6802,n344540,P31483,1
6803,n344748,Q15717,1
6804,n344745,O00425,1
6805,n384770,Q01844,1
6806,n345232,Q15717,1
6807,n384703,Q15717,1
6808,n344460,Q15717,1
6809,n345437,Q9Y6M1,1
6810,n385272,P26599,1
6811,n383019,Q9Y6M1,1
6812,n344695,Q15717,1
6813,n384625,Q15717,1
6814,n381616,Q15717,1
6815,n345222,Q9NZI8,1
6816,n387210,Q9UKV8,1
6817,n372993,Q15717,1
6818,n365664,Q01844,1
6819,n344540,Q15717,1
6820,n406134,O00425,1
6821,n410638,Q9NZI8,1
6822,n382060,Q07955,1
6823,n407936,Q9HCE1,1
6824,n372578,Q15717,1
6825,n386735,Q07955,1
6826,n370070,Q07955,1
6827,n378007,Q15717,1
6828,n381351,Q15717,1
6829,n376522,Q13148,1
6830,n384140,P35637,1
6831,n363933,Q49AS9,1
6832,n346238,Q9NZI8,1
6833,n384484,O00425,1
6834,n382317,Q49AS9,1
6835,n386448,O00425,1
6836,n381557,P35637,1
6837,n369186,Q15717,1
6838,n410799,O00425,1
6839,n381521,Q15717,1
6840,n385727,Q15717,1
6841,n381786,Q15717,1
6842,n385519,Q9Y6M1,1
6843,n384738,Q9UKV8,1
6844,n381559,P35637,1
6845,n385991,Q49AS9,1
6846,n376336,Q86X94,1
6847,n407887,Q07955,1
6848,n376473,Q01844,1
6849,n382184,O00425,1
6850,n406480,Q15717,1
6851,n379340,Q9Y6M1,1
6852,n375857,P35637,1
6853,n344610,Q15717,1
6854,n409674,Q15717,1
6855,n409672,P35637,1
6856,n385185,Q15717,1
6857,n408342,Q07955,1
6858,n345955,Q9UL18,1
6859,n345955,Q9UKV8,1
6860,n345955,Q9H9G7,1
6861,n345955,Q9HCK5,1
6862,n382184,P31483,1
6863,n344808,Q9NZI8,1
6864,n387106,Q15717,1
6865,n345386,B7ZL34,1
6866,n386538,Q9NZI8,1
6867,n344749,Q9NZI8,1
6868,n407766,Q15717,1
6869,n345168,Q13148,1
6870,n346200,O00425,1
6871,n378068,Q07955,1
6872,n386209,Q15717,1
6873,n381912,Q15717,1
6874,n386492,Q9UKV8,1
6875,n385806,O00425,1
6876,n385813,O00425,1
6877,n346448,Q49AS9,1
6878,n377656,Q9Y6M1,1
6879,n368786,O00425,1
6880,n344741,Q9UL18,1
6881,n344741,Q9UKV8,1
6882,n344741,Q9H9G7,1
6883,n344741,Q9HCK5,1
6884,n363561,Q07955,1
6885,n384625,Q8NDV7,1
6886,n384625,Q9UPQ9,1
6887,n384625,Q9HCJ0,1
6888,n379340,Q15717,1
6889,n407661,Q15717,1
6890,n345110,P35637,1
6891,n344677,Q8NDV7,1
6892,n344677,Q9UPQ9,1
6893,n344677,Q9HCJ0,1
6894,n344775,Q13148,1
6895,n376779,Q15717,1
6896,n385951,Q49AS9,1
6897,n381414,P35637,1
6898,n387706,Q49AS9,1
6899,n385139,O00425,1
6900,n406336,Q07955,1
6901,n345909,Q07955,1
6902,n344931,Q9Y6M1,1
6903,n385145,Q01844,1
6904,n345934,P35637,1
6905,n385203,Q9Y6M1,1
6906,n377834,Q9NZI8,1
6907,n383180,Q07955,1
6908,n344460,P35637,1
6909,n376433,O00425,1
6910,n375299,Q15717,1
6911,n378201,Q15717,1
6912,n377988,Q07955,1
6913,n384175,Q15717,1
6914,n384558,O00425,1
6915,n405556,Q9NZI8,1
6916,n410191,Q9UKV8,1
6917,n384228,P31483,1
6918,n384210,Q15717,1
6919,n405460,Q49AS9,1
6920,n346528,Q07955,1
6921,n344528,O00425,1
6922,n381272,Q9NZI8,1
6923,n385408,Q13148,1
6924,n346520,Q07955,1
6925,n385685,Q9HCE1,1
6926,n386448,Q13148,1
6927,n385106,P35637,1
6928,n406488,Q15717,1
6929,n378094,P35637,1
6930,n364158,Q96PU8,1
6931,n365451,P35637,1
6932,n344454,P26599,1
6933,n378866,Q01844,1
6934,n376314,Q86X94,1
6935,n409406,O00425,1
6936,n385727,B7ZL34,1
6937,n406138,P31483,1
6938,n409709,Q15717,1
6939,n409282,Q15717,1
6940,n381696,Q13148,1
6941,n406126,Q9Y6M1,1
6942,n380977,Q13148,1
6943,n410722,P35637,1
6944,n344644,Q96PU8,1
6945,n378503,Q15717,1
6946,n378366,Q9Y6M1,1
6947,n386735,Q9UKV8,1
6948,n344490,Q49AS9,1
6949,n363566,Q9UKV8,1
6950,n345012,Q15717,1
6951,n368396,Q13148,1
6952,n405508,Q07955,1
6953,n346533,P35637,1
6954,n384430,Q49AS9,1
6955,n372953,Q49AS9,1
6956,n379122,O00425,1
6957,n383209,Q9NZI8,1
6958,n386628,Q9UKV8,1
6959,n410638,Q15717,1
6960,n384655,P26599,1
6961,n376188,Q6PJX3,1
6962,n344721,Q9NZI8,1
6963,n386193,Q15717,1
6964,n382502,Q49AS9,1
6965,n406134,B7ZL34,1
6966,n387722,Q9UL18,1
6967,n387722,Q9UKV8,1
6968,n387722,Q9H9G7,1
6969,n387722,Q9HCK5,1
6970,n407071,Q01844,1
6971,n383077,Q15717,1
6972,n383236,Q9Y6M1,1
6973,n345417,Q15717,1
6974,n407466,Q07955,1
6975,n382918,Q86X94,1
6976,n385793,Q13148,1
6977,n410149,Q96PU8,1
6978,n387719,Q9UKV8,1
6979,n407071,Q15717,1
6980,n409305,Q49AS9,1
6981,n385685,Q9Y6M1,1
6982,n406866,Q9Y6M1,1
6983,n410457,Q15717,1
6984,n380693,P31483,1
6985,n346385,Q07955,1
6986,n407312,Q13148,1
6987,n381409,Q86X94,1
6988,n383233,Q15717,1
6989,n405620,Q9Y6M1,1
6990,n387178,Q07955,1
6991,n383218,Q15717,1
6992,n384927,Q9HCE1,1
6993,n384643,O00425,1
6994,n365664,P35637,1
6995,n385468,Q15717,1
6996,n344563,Q13148,1
6997,n376755,Q13148,1
6998,n383802,P26599,1
6999,n406409,Q15717,1
7000,n344530,Q9Y6M1,1
7001,n386362,P31483,1
7002,n376411,Q15717,1
7003,n407410,Q9UKV8,1
7004,n385119,O00425,1
7005,n408051,Q15717,1
7006,n345281,Q15717,1
7007,n367887,Q15717,1
7008,n363811,Q9Y6M1,1
7009,n379841,Q9UKV8,1
7010,n408116,Q9Y6M1,1
7011,n385370,Q9Y6M1,1
7012,n386571,P35637,1
7013,n408353,Q15717,1
7014,n371301,Q15717,1
7015,n383509,Q9Y6M1,1
7016,n407410,Q9UKV8,1
7017,n405862,Q07955,1
7018,n345338,Q15717,1
7019,n382691,Q07955,1
7020,n381011,Q9NZI8,1
7021,n344748,Q9UKV8,1
7022,n384625,Q9Y6M1,1
7023,n385106,Q9UKV8,1
7024,n345873,Q49AS9,1
7025,n374109,Q13148,1
7026,n386034,Q15717,1
7027,n344766,P26599,1
7028,n344800,P31483,1
7029,n405705,Q9Y6M1,1
7030,n385370,Q15717,1
7031,n372935,Q9NZI8,1
7032,n406883,Q13148,1
7033,n375715,Q49AS9,1
7034,n384422,Q9UL18,1
7035,n384422,Q9UKV8,1
7036,n384422,Q9H9G7,1
7037,n384422,Q9HCK5,1
7038,n406598,Q07955,1
7039,n369376,Q8NDV7,1
7040,n369376,Q9UPQ9,1
7041,n369376,Q9HCJ0,1
7042,n345385,Q15717,1
7043,n383032,Q9NZI8,1
7044,n345694,Q9UKV8,1
7045,n379841,Q9Y6M1,1
7046,n407114,P31483,1
7047,n382961,O00425,1
7048,n345852,Q9NZI8,1
7049,n379107,O00425,1
7050,n383693,Q15717,1
7051,n344601,Q15717,1
7052,n378726,Q15717,1
7053,n363658,Q8NDV7,1
7054,n363658,Q9UPQ9,1
7055,n363658,Q9HCJ0,1
7056,n346189,P31483,1
7057,n374604,Q9NZI8,1
7058,n377137,Q13148,1
7059,n384742,Q13148,1
7060,n381057,Q9NZI8,1
7061,n370180,Q07955,1
7062,n380693,P35637,1
7063,n387722,Q96PU8,1
7064,n382502,Q15717,1
7065,n345185,Q49AS9,1
7066,n370008,P31483,1
7067,n375473,P35637,1
7068,n344658,Q49AS9,1
7069,n386343,P35637,1
7070,n345386,Q9UL18,1
7071,n345386,Q9UKV8,1
7072,n345386,Q9H9G7,1
7073,n345386,Q9HCK5,1
7074,n370153,Q13148,1
7075,n409291,Q86X94,1
7076,n346533,Q01844,1
7077,n365366,O00425,1
7078,n376544,Q15717,1
7079,n384227,P31483,1
7080,n406833,P26599,1
7081,n384480,Q9NZI8,1
7082,n384480,Q9HCE1,1
7083,n384643,Q86X94,1
7084,n408241,O00425,1
7085,n381231,Q07955,1
7086,n407721,P35637,1
7087,n407464,Q9NZI8,1
7088,n409673,Q15717,1
7089,n345754,Q07955,1
7090,n344462,P31483,1
7091,n384770,Q9NZI8,1
7092,n385685,P31483,1
7093,n344541,Q15717,1
7094,n385223,P35637,1
7095,n376203,Q15717,1
7096,n344741,P35637,1
7097,n344800,Q9Y6M1,1
7098,n411680,Q96PU8,1
7099,n370540,Q13148,1
7100,n410063,Q15717,1
7101,n344741,Q9UKV8,1
7102,n407161,Q07955,1
7103,n381623,Q9HCE1,1
7104,n410105,Q15717,1
7105,n367646,Q49AS9,1
7106,n382037,Q01844,1
7107,n382962,Q07955,1
7108,n387236,O00425,1
7109,n405217,Q15717,1
7110,n405569,B7ZL34,1
7111,n383521,O00425,1
7112,n387142,Q07955,1
7113,n385273,Q15717,1
7114,n344610,P35637,1
7115,n374607,Q9HCE1,1
7116,n380489,P31483,1
7117,n383077,P26599,1
7118,n383723,Q07955,1
7119,n381414,Q86X94,1
7120,n382286,Q9UL18,1
7121,n382286,Q9UKV8,1
7122,n382286,Q9H9G7,1
7123,n382286,Q9HCK5,1
7124,n344772,Q49AS9,1
7125,n383550,P26599,1
7126,n369512,Q15717,1
7127,n377665,Q15717,1
7128,n407851,Q9Y6M1,1
7129,n381026,Q07955,1
7130,n346189,Q49AS9,1
7131,n363765,O00425,1
7132,n411550,Q49AS9,1
7133,n381280,Q15717,1
7134,n376779,Q15717,1
7135,n407050,Q9Y6M1,1
7136,n409438,Q9NZI8,1
7137,n387016,P26599,1
7138,n405658,Q07955,1
7139,n383179,Q15717,1
7140,n409672,Q8NDV7,1
7141,n409672,Q9UPQ9,1
7142,n409672,Q9HCJ0,1
7143,n382502,Q9Y6M1,1
7144,n381022,Q15717,1
7145,n386735,Q15717,1
7146,n344538,Q15717,1
7147,n385185,O00425,1
7148,n384140,P35637,1
7149,n382553,Q15717,1
7150,n346143,Q9Y6M1,1
7151,n410523,Q9Y6M1,1
7152,n408131,O00425,1
7153,n381773,O00425,1
7154,n382643,Q15717,1
7155,n409438,O00425,1
7156,n344749,Q49AS9,1
7157,n381351,Q8NDV7,1
7158,n381351,Q9UPQ9,1
7159,n381351,Q9HCJ0,1
7160,n408292,Q15717,1
7161,n384498,Q07955,1
7162,n406474,Q13148,1
7163,n345298,Q13148,1
7164,n386501,P26599,1
7165,n370290,Q8NDV7,1
7166,n370290,Q9UPQ9,1
7167,n370290,Q9HCJ0,1
7168,n383747,Q9NZI8,1
7169,n345751,O00425,1
7170,n410630,Q9UL18,1
7171,n410630,Q9UKV8,1
7172,n410630,Q9H9G7,1
7173,n410630,Q9HCK5,1
7174,n345957,Q07955,1
7175,n410722,Q9NZI8,1
