Query_Seq_ID,Target_Seq_ID,Align_Score,Normalize_Score,Identity,Similarity 
n382512,n344472,521.0,0.21,257/824 (31.2%),341/824 (41.4%)
n344472,n382553,519.5,0.21,236/889 (26.5%),335/889 (37.7%)
n382553,n344472,519.5,0.21,236/889 (26.5%),335/889 (37.7%)
n344472,n382632,495.0,0.20,252/1005 (25.1%),349/1005 (34.7%)
n382632,n344472,495.0,0.20,252/1005 (25.1%),349/1005 (34.7%)
n344472,n382635,553.5,0.22,232/805 (28.8%),324/805 (40.2%)
n382635,n344472,553.5,0.22,232/805 (28.8%),324/805 (40.2%)
n344472,n382643,520.0,0.21,236/756 (31.2%),307/756 (40.6%)
n382643,n344472,520.0,0.21,236/756 (31.2%),307/756 (40.6%)
n344472,n382664,449.0,0.18,269/967 (27.8%),339/967 (35.1%)
n382664,n344472,449.0,0.18,269/967 (27.8%),339/967 (35.1%)
n344472,n382670,524.0,0.21,261/835 (31.3%),337/835 (40.4%)
n382670,n344472,524.0,0.21,261/835 (31.3%),337/835 (40.4%)
n344472,n382687,553.0,0.22,242/939 (25.8%),346/939 (36.8%)
n382687,n344472,553.0,0.22,242/939 (25.8%),346/939 (36.8%)
n344472,n382691,524.5,0.21,264/910 (29.0%),353/910 (38.8%)
n382691,n344472,524.5,0.21,264/910 (29.0%),353/910 (38.8%)
n344472,n382698,561.5,0.22,227/816 (27.8%),330/816 (40.4%)
n382698,n344472,561.5,0.22,227/816 (27.8%),330/816 (40.4%)
n344472,n382699,554.5,0.22,261/896 (29.1%),361/896 (40.3%)
n382699,n344472,554.5,0.22,261/896 (29.1%),361/896 (40.3%)
n344472,n382702,513.5,0.20,263/848 (31.0%),335/848 (39.5%)
n382702,n344472,513.5,0.20,263/848 (31.0%),335/848 (39.5%)
n344472,n382908,535.5,0.21,260/953 (27.3%),347/953 (36.4%)
n382908,n344472,535.5,0.21,260/953 (27.3%),347/953 (36.4%)
n344472,n382918,541.0,0.22,251/967 (26.0%),350/967 (36.2%)
n382918,n344472,541.0,0.22,251/967 (26.0%),350/967 (36.2%)
n344472,n382927,550.5,0.22,251/882 (28.5%),344/882 (39.0%)
n382927,n344472,550.5,0.22,251/882 (28.5%),344/882 (39.0%)
n344472,n382930,547.0,0.22,247/880 (28.1%),345/880 (39.2%)
n382930,n344472,547.0,0.22,247/880 (28.1%),345/880 (39.2%)
n344472,n382933,498.5,0.20,276/948 (29.1%),359/948 (37.9%)
n382933,n344472,498.5,0.20,276/948 (29.1%),359/948 (37.9%)
n344472,n382953,518.5,0.21,252/916 (27.5%),342/916 (37.3%)
n382953,n344472,518.5,0.21,252/916 (27.5%),342/916 (37.3%)
n344472,n382960,436.5,0.17,224/703 (31.9%),298/703 (42.4%)
n382960,n344472,436.5,0.17,224/703 (31.9%),298/703 (42.4%)
n344472,n382961,544.0,0.22,249/900 (27.7%),345/900 (38.3%)
n382961,n344472,544.0,0.22,249/900 (27.7%),345/900 (38.3%)
n344472,n382962,572.0,0.23,240/755 (31.8%),333/755 (44.1%)
n382962,n344472,572.0,0.23,240/755 (31.8%),333/755 (44.1%)
n344472,n382975,541.5,0.22,230/704 (32.7%),310/704 (44.0%)
n382975,n344472,541.5,0.22,230/704 (32.7%),310/704 (44.0%)
n344472,n382982,460.5,0.18,235/719 (32.7%),297/719 (41.3%)
n382982,n344472,460.5,0.18,235/719 (32.7%),297/719 (41.3%)
n344472,n382989,433.0,0.17,187/568 (32.9%),271/568 (47.7%)
n382989,n344472,433.0,0.17,187/568 (32.9%),271/568 (47.7%)
n344472,n382996,377.5,0.15,176/586 (30.0%),246/586 (42.0%)
n382996,n344472,377.5,0.15,176/586 (30.0%),246/586 (42.0%)
n344472,n383003,491.5,0.20,243/827 (29.4%),333/827 (40.3%)
n383003,n344472,491.5,0.20,243/827 (29.4%),333/827 (40.3%)
n344472,n383019,519.0,0.21,247/883 (28.0%),342/883 (38.7%)
n383019,n344472,519.0,0.21,247/883 (28.0%),342/883 (38.7%)
n344472,n383025,490.0,0.19,227/806 (28.2%),317/806 (39.3%)
n383025,n344472,490.0,0.19,227/806 (28.2%),317/806 (39.3%)
n344472,n383026,504.5,0.20,226/719 (31.4%),297/719 (41.3%)
n383026,n344472,504.5,0.20,226/719 (31.4%),297/719 (41.3%)
n344472,n383032,420.5,0.17,245/840 (29.2%),310/840 (36.9%)
n383032,n344472,420.5,0.17,245/840 (29.2%),310/840 (36.9%)
n344472,n383033,507.0,0.20,264/905 (29.2%),338/905 (37.3%)
n383033,n344472,507.0,0.20,264/905 (29.2%),338/905 (37.3%)
n344472,n383038,547.5,0.22,241/722 (33.4%),319/722 (44.2%)
n383038,n344472,547.5,0.22,241/722 (33.4%),319/722 (44.2%)
n344472,n383040,529.5,0.21,270/939 (28.8%),347/939 (37.0%)
n383040,n344472,529.5,0.21,270/939 (28.8%),347/939 (37.0%)
n344472,n383055,426.5,0.17,226/621 (36.4%),285/621 (45.9%)
n383055,n344472,426.5,0.17,226/621 (36.4%),285/621 (45.9%)
n344472,n383057,527.0,0.21,266/885 (30.1%),356/885 (40.2%)
n383057,n344472,527.0,0.21,266/885 (30.1%),356/885 (40.2%)
n344472,n383076,445.0,0.18,274/939 (29.2%),336/939 (35.8%)
n383076,n344472,445.0,0.18,274/939 (29.2%),336/939 (35.8%)
n344472,n383077,569.0,0.23,250/832 (30.0%),334/832 (40.1%)
n383077,n344472,569.0,0.23,250/832 (30.0%),334/832 (40.1%)
n344472,n383080,429.0,0.17,231/795 (29.1%),312/795 (39.2%)
n383080,n344472,429.0,0.17,231/795 (29.1%),312/795 (39.2%)
n344472,n383172,563.0,0.22,251/824 (30.5%),342/824 (41.5%)
n383172,n344472,563.0,0.22,251/824 (30.5%),342/824 (41.5%)
n344472,n383175,532.5,0.21,280/1090 (25.7%),374/1090 (34.3%)
n383175,n344472,532.5,0.21,280/1090 (25.7%),374/1090 (34.3%)
n344472,n383179,496.5,0.20,242/806 (30.0%),324/806 (40.2%)
n383179,n344472,496.5,0.20,242/806 (30.0%),324/806 (40.2%)
n344472,n383180,530.5,0.21,262/858 (30.5%),354/858 (41.3%)
n383180,n344472,530.5,0.21,262/858 (30.5%),354/858 (41.3%)
n344472,n383184,531.5,0.21,255/950 (26.8%),348/950 (36.6%)
n383184,n344472,531.5,0.21,255/950 (26.8%),348/950 (36.6%)
n344472,n383186,552.5,0.22,259/838 (30.9%),341/838 (40.7%)
n383186,n344472,552.5,0.22,259/838 (30.9%),341/838 (40.7%)
n344472,n383190,524.5,0.21,247/855 (28.9%),344/855 (40.2%)
n383190,n344472,524.5,0.21,247/855 (28.9%),344/855 (40.2%)
n344472,n383191,520.5,0.21,249/913 (27.3%),351/913 (38.4%)
n383191,n344472,520.5,0.21,249/913 (27.3%),351/913 (38.4%)
n344472,n383209,529.0,0.21,267/978 (27.3%),355/978 (36.3%)
n383209,n344472,529.0,0.21,267/978 (27.3%),355/978 (36.3%)
n344472,n383211,521.5,0.21,230/835 (27.5%),335/835 (40.1%)
n383211,n344472,521.5,0.21,230/835 (27.5%),335/835 (40.1%)
n344472,n383218,554.0,0.22,249/767 (32.5%),333/767 (43.4%)
n383218,n344472,554.0,0.22,249/767 (32.5%),333/767 (43.4%)
n344472,n383230,474.0,0.19,273/1162 (23.5%),358/1162 (30.8%)
n383230,n344472,474.0,0.19,273/1162 (23.5%),358/1162 (30.8%)
n344472,n383231,518.5,0.21,252/793 (31.8%),335/793 (42.2%)
n383231,n344472,518.5,0.21,252/793 (31.8%),335/793 (42.2%)
n344472,n383233,517.0,0.21,249/745 (33.4%),331/745 (44.4%)
n383233,n344472,517.0,0.21,249/745 (33.4%),331/745 (44.4%)
n344472,n383234,566.5,0.23,272/1002 (27.1%),373/1002 (37.2%)
n383234,n344472,566.5,0.23,272/1002 (27.1%),373/1002 (37.2%)
n344472,n383236,452.0,0.18,248/982 (25.3%),337/982 (34.3%)
n383236,n344472,452.0,0.18,248/982 (25.3%),337/982 (34.3%)
n344472,n383265,559.5,0.22,260/1032 (25.2%),363/1032 (35.2%)
n383265,n344472,559.5,0.22,260/1032 (25.2%),363/1032 (35.2%)
n344472,n383314,504.0,0.20,240/969 (24.8%),347/969 (35.8%)
n383314,n344472,504.0,0.20,240/969 (24.8%),347/969 (35.8%)
n344472,n383327,534.0,0.21,242/904 (26.8%),336/904 (37.2%)
n383327,n344472,534.0,0.21,242/904 (26.8%),336/904 (37.2%)
n344472,n383428,531.5,0.21,236/783 (30.1%),324/783 (41.4%)
n383428,n344472,531.5,0.21,236/783 (30.1%),324/783 (41.4%)
n344472,n383460,533.5,0.21,239/800 (29.9%),339/800 (42.4%)
n383460,n344472,533.5,0.21,239/800 (29.9%),339/800 (42.4%)
n344472,n383496,498.5,0.20,245/943 (26.0%),354/943 (37.5%)
n383496,n344472,498.5,0.20,245/943 (26.0%),354/943 (37.5%)
n344472,n383509,517.0,0.21,254/924 (27.5%),353/924 (38.2%)
n383509,n344472,517.0,0.21,254/924 (27.5%),353/924 (38.2%)
n344472,n383521,499.0,0.20,232/738 (31.4%),323/738 (43.8%)
n383521,n344472,499.0,0.20,232/738 (31.4%),323/738 (43.8%)
n344472,n383550,556.0,0.22,249/949 (26.2%),351/949 (37.0%)
n383550,n344472,556.0,0.22,249/949 (26.2%),351/949 (37.0%)
n344472,n383551,581.0,0.23,264/840 (31.4%),361/840 (43.0%)
n383551,n344472,581.0,0.23,264/840 (31.4%),361/840 (43.0%)
n344472,n383556,498.0,0.20,250/886 (28.2%),343/886 (38.7%)
n383556,n344472,498.0,0.20,250/886 (28.2%),343/886 (38.7%)
n344472,n383560,529.0,0.21,232/938 (24.7%),338/938 (36.0%)
n383560,n344472,529.0,0.21,232/938 (24.7%),338/938 (36.0%)
n344472,n383565,481.5,0.19,258/955 (27.0%),345/955 (36.1%)
n383565,n344472,481.5,0.19,258/955 (27.0%),345/955 (36.1%)
n344472,n383567,557.0,0.22,245/862 (28.4%),351/862 (40.7%)
n383567,n344472,557.0,0.22,245/862 (28.4%),351/862 (40.7%)
n344472,n383603,472.5,0.19,245/823 (29.8%),328/823 (39.9%)
n383603,n344472,472.5,0.19,245/823 (29.8%),328/823 (39.9%)
n344472,n383605,576.5,0.23,268/1070 (25.0%),362/1070 (33.8%)
n383605,n344472,576.5,0.23,268/1070 (25.0%),362/1070 (33.8%)
n344472,n383634,542.0,0.22,242/839 (28.8%),340/839 (40.5%)
n383634,n344472,542.0,0.22,242/839 (28.8%),340/839 (40.5%)
n344472,n383639,603.0,0.24,247/871 (28.4%),356/871 (40.9%)
n383639,n344472,603.0,0.24,247/871 (28.4%),356/871 (40.9%)
n344472,n383693,515.5,0.20,233/900 (25.9%),340/900 (37.8%)
n383693,n344472,515.5,0.20,233/900 (25.9%),340/900 (37.8%)
n344472,n383714,591.5,0.24,280/1037 (27.0%),370/1037 (35.7%)
n383714,n344472,591.5,0.24,280/1037 (27.0%),370/1037 (35.7%)
n344472,n383718,554.5,0.22,246/811 (30.3%),334/811 (41.2%)
n383718,n344472,554.5,0.22,246/811 (30.3%),334/811 (41.2%)
n344472,n383723,507.5,0.20,239/817 (29.3%),313/817 (38.3%)
n383723,n344472,507.5,0.20,239/817 (29.3%),313/817 (38.3%)
n344472,n383730,485.0,0.19,236/761 (31.0%),303/761 (39.8%)
n383730,n344472,485.0,0.19,236/761 (31.0%),303/761 (39.8%)
n344472,n383747,547.5,0.22,253/903 (28.0%),346/903 (38.3%)
n383747,n344472,547.5,0.22,253/903 (28.0%),346/903 (38.3%)
n344472,n383749,522.0,0.21,227/787 (28.8%),320/787 (40.7%)
n383749,n344472,522.0,0.21,227/787 (28.8%),320/787 (40.7%)
n344472,n383773,500.5,0.20,243/912 (26.6%),335/912 (36.7%)
n383773,n344472,500.5,0.20,243/912 (26.6%),335/912 (36.7%)
n344472,n383794,547.5,0.22,237/804 (29.5%),338/804 (42.0%)
n383794,n344472,547.5,0.22,237/804 (29.5%),338/804 (42.0%)
n344472,n383795,442.0,0.18,225/797 (28.2%),303/797 (38.0%)
n383795,n344472,442.0,0.18,225/797 (28.2%),303/797 (38.0%)
n344472,n383802,561.0,0.22,240/840 (28.6%),352/840 (41.9%)
n383802,n344472,561.0,0.22,240/840 (28.6%),352/840 (41.9%)
n344472,n383805,531.5,0.21,236/772 (30.6%),334/772 (43.3%)
n383805,n344472,531.5,0.21,236/772 (30.6%),334/772 (43.3%)
n344472,n383828,512.0,0.20,235/848 (27.7%),339/848 (40.0%)
n383828,n344472,512.0,0.20,235/848 (27.7%),339/848 (40.0%)
n344472,n383862,293.0,0.11,107/359 (29.8%),152/359 (42.3%)
n383862,n344472,293.0,0.11,107/359 (29.8%),152/359 (42.3%)
n344472,n383884,537.5,0.21,237/840 (28.2%),330/840 (39.3%)
n383884,n344472,537.5,0.21,237/840 (28.2%),330/840 (39.3%)
n344472,n383906,540.5,0.22,248/942 (26.3%),359/942 (38.1%)
n383906,n344472,540.5,0.22,248/942 (26.3%),359/942 (38.1%)
n344472,n383932,540.5,0.22,246/820 (30.0%),333/820 (40.6%)
n383932,n344472,540.5,0.22,246/820 (30.0%),333/820 (40.6%)
n344472,n383958,564.5,0.22,243/675 (36.0%),318/675 (47.1%)
n383958,n344472,564.5,0.22,243/675 (36.0%),318/675 (47.1%)
n344472,n383986,355.5,0.14,146/522 (28.0%),219/522 (42.0%)
n383986,n344472,355.5,0.14,146/522 (28.0%),219/522 (42.0%)
n344472,n383994,557.0,0.22,241/847 (28.5%),342/847 (40.4%)
n383994,n344472,557.0,0.22,241/847 (28.5%),342/847 (40.4%)
n344472,n384011,550.0,0.22,261/972 (26.9%),355/972 (36.5%)
n384011,n344472,550.0,0.22,261/972 (26.9%),355/972 (36.5%)
n344472,n384026,495.5,0.20,236/855 (27.6%),338/855 (39.5%)
n384026,n344472,495.5,0.20,236/855 (27.6%),338/855 (39.5%)
n344472,n384030,472.5,0.19,225/699 (32.2%),295/699 (42.2%)
n384030,n344472,472.5,0.19,225/699 (32.2%),295/699 (42.2%)
n344472,n384073,498.0,0.20,254/896 (28.3%),336/896 (37.5%)
n384073,n344472,498.0,0.20,254/896 (28.3%),336/896 (37.5%)
n344472,n384082,475.0,0.19,250/827 (30.2%),321/827 (38.8%)
n384082,n344472,475.0,0.19,250/827 (30.2%),321/827 (38.8%)
n344472,n384083,516.5,0.21,241/759 (31.8%),317/759 (41.8%)
n384083,n344472,516.5,0.21,241/759 (31.8%),317/759 (41.8%)
n344472,n384091,520.0,0.21,273/921 (29.6%),350/921 (38.0%)
n384091,n344472,520.0,0.21,273/921 (29.6%),350/921 (38.0%)
n344472,n384112,536.0,0.21,247/720 (34.3%),309/720 (42.9%)
n384112,n344472,536.0,0.21,247/720 (34.3%),309/720 (42.9%)
n344472,n384121,532.0,0.21,280/1066 (26.3%),374/1066 (35.1%)
n384121,n344472,532.0,0.21,280/1066 (26.3%),374/1066 (35.1%)
n344472,n384132,529.5,0.21,237/926 (25.6%),333/926 (36.0%)
n384132,n344472,529.5,0.21,237/926 (25.6%),333/926 (36.0%)
n344472,n384140,537.5,0.21,267/983 (27.2%),361/983 (36.7%)
n384140,n344472,537.5,0.21,267/983 (27.2%),361/983 (36.7%)
n344472,n384175,465.0,0.18,217/706 (30.7%),294/706 (41.6%)
n384175,n344472,465.0,0.18,217/706 (30.7%),294/706 (41.6%)
n344472,n384190,474.5,0.19,228/709 (32.2%),302/709 (42.6%)
n384190,n344472,474.5,0.19,228/709 (32.2%),302/709 (42.6%)
n344472,n384198,518.5,0.21,208/672 (31.0%),282/672 (42.0%)
n384198,n344472,518.5,0.21,208/672 (31.0%),282/672 (42.0%)
n344472,n384200,493.0,0.20,257/1035 (24.8%),352/1035 (34.0%)
n384200,n344472,493.0,0.20,257/1035 (24.8%),352/1035 (34.0%)
n344472,n384202,483.0,0.19,215/700 (30.7%),310/700 (44.3%)
n384202,n344472,483.0,0.19,215/700 (30.7%),310/700 (44.3%)
n344472,n384209,540.0,0.21,236/859 (27.5%),334/859 (38.9%)
n384209,n344472,540.0,0.21,236/859 (27.5%),334/859 (38.9%)
n344472,n384210,539.0,0.21,227/864 (26.3%),326/864 (37.7%)
n384210,n344472,539.0,0.21,227/864 (26.3%),326/864 (37.7%)
n344472,n384212,562.0,0.22,246/967 (25.4%),354/967 (36.6%)
n384212,n344472,562.0,0.22,246/967 (25.4%),354/967 (36.6%)
n344472,n384213,551.0,0.22,246/858 (28.7%),329/858 (38.3%)
n384213,n344472,551.0,0.22,246/858 (28.7%),329/858 (38.3%)
n344472,n384215,466.0,0.18,246/822 (29.9%),315/822 (38.3%)
n384215,n344472,466.0,0.18,246/822 (29.9%),315/822 (38.3%)
n344472,n384227,533.0,0.21,239/826 (28.9%),337/826 (40.8%)
n384227,n344472,533.0,0.21,239/826 (28.9%),337/826 (40.8%)
n344472,n384228,573.5,0.23,252/852 (29.6%),336/852 (39.4%)
n384228,n344472,573.5,0.23,252/852 (29.6%),336/852 (39.4%)
n344472,n384233,372.5,0.15,227/770 (29.5%),290/770 (37.7%)
n384233,n344472,372.5,0.15,227/770 (29.5%),290/770 (37.7%)
n344472,n384234,355.0,0.14,147/548 (26.8%),221/548 (40.3%)
n384234,n344472,355.0,0.14,147/548 (26.8%),221/548 (40.3%)
n344472,n384270,554.0,0.22,226/753 (30.0%),322/753 (42.8%)
n384270,n344472,554.0,0.22,226/753 (30.0%),322/753 (42.8%)
n344472,n384285,497.0,0.20,210/758 (27.7%),305/758 (40.2%)
n384285,n344472,497.0,0.20,210/758 (27.7%),305/758 (40.2%)
n344472,n384290,535.5,0.21,262/1027 (25.5%),361/1027 (35.2%)
n384290,n344472,535.5,0.21,262/1027 (25.5%),361/1027 (35.2%)
n344472,n384320,580.0,0.23,264/933 (28.3%),360/933 (38.6%)
n384320,n344472,580.0,0.23,264/933 (28.3%),360/933 (38.6%)
n344472,n384321,565.5,0.23,265/965 (27.5%),352/965 (36.5%)
n384321,n344472,565.5,0.23,265/965 (27.5%),352/965 (36.5%)
n344472,n384325,546.5,0.22,249/876 (28.4%),341/876 (38.9%)
n384325,n344472,546.5,0.22,249/876 (28.4%),341/876 (38.9%)
n344472,n384327,534.0,0.21,273/1130 (24.2%),376/1130 (33.3%)
n384327,n344472,534.0,0.21,273/1130 (24.2%),376/1130 (33.3%)
n344472,n384332,549.5,0.22,247/821 (30.1%),337/821 (41.0%)
n384332,n344472,549.5,0.22,247/821 (30.1%),337/821 (41.0%)
n344472,n384348,580.5,0.23,252/900 (28.0%),348/900 (38.7%)
n384348,n344472,580.5,0.23,252/900 (28.0%),348/900 (38.7%)
n344472,n384353,577.0,0.23,229/796 (28.8%),317/796 (39.8%)
n384353,n344472,577.0,0.23,229/796 (28.8%),317/796 (39.8%)
n344472,n384393,507.5,0.20,223/774 (28.8%),311/774 (40.2%)
n384393,n344472,507.5,0.20,223/774 (28.8%),311/774 (40.2%)
n344472,n384395,520.5,0.21,247/841 (29.4%),345/841 (41.0%)
n384395,n344472,520.5,0.21,247/841 (29.4%),345/841 (41.0%)
n344472,n384398,527.5,0.21,242/882 (27.4%),335/882 (38.0%)
n384398,n344472,527.5,0.21,242/882 (27.4%),335/882 (38.0%)
n344472,n384422,538.0,0.21,252/916 (27.5%),341/916 (37.2%)
n384422,n344472,538.0,0.21,252/916 (27.5%),341/916 (37.2%)
n344472,n384430,555.0,0.22,250/900 (27.8%),350/900 (38.9%)
n384430,n344472,555.0,0.22,250/900 (27.8%),350/900 (38.9%)
n344472,n384480,577.5,0.23,260/1007 (25.8%),357/1007 (35.5%)
n384480,n344472,577.5,0.23,260/1007 (25.8%),357/1007 (35.5%)
n344472,n384484,501.5,0.20,232/906 (25.6%),337/906 (37.2%)
n384484,n344472,501.5,0.20,232/906 (25.6%),337/906 (37.2%)
n344472,n384496,540.0,0.21,261/900 (29.0%),348/900 (38.7%)
n384496,n344472,540.0,0.21,261/900 (29.0%),348/900 (38.7%)
n344472,n384498,467.5,0.19,242/941 (25.7%),339/941 (36.0%)
n384498,n344472,467.5,0.19,242/941 (25.7%),339/941 (36.0%)
n344472,n384533,569.0,0.23,271/966 (28.1%),365/966 (37.8%)
n384533,n344472,569.0,0.23,271/966 (28.1%),365/966 (37.8%)
n344472,n384536,538.0,0.21,266/979 (27.2%),372/979 (38.0%)
n384536,n344472,538.0,0.21,266/979 (27.2%),372/979 (38.0%)
n344472,n384558,550.5,0.22,211/737 (28.6%),310/737 (42.1%)
n384558,n344472,550.5,0.22,211/737 (28.6%),310/737 (42.1%)
n344472,n384573,478.0,0.19,249/870 (28.6%),317/870 (36.4%)
n384573,n344472,478.0,0.19,249/870 (28.6%),317/870 (36.4%)
n344472,n384580,537.5,0.21,255/843 (30.2%),348/843 (41.3%)
n384580,n344472,537.5,0.21,255/843 (30.2%),348/843 (41.3%)
n344472,n384605,483.5,0.19,229/662 (34.6%),299/662 (45.2%)
n384605,n344472,483.5,0.19,229/662 (34.6%),299/662 (45.2%)
n344472,n384624,417.5,0.17,232/705 (32.9%),292/705 (41.4%)
n384624,n344472,417.5,0.17,232/705 (32.9%),292/705 (41.4%)
n344472,n384625,532.0,0.21,232/819 (28.3%),332/819 (40.5%)
n384625,n344472,532.0,0.21,232/819 (28.3%),332/819 (40.5%)
n344472,n384643,559.0,0.22,242/951 (25.4%),345/951 (36.3%)
n384643,n344472,559.0,0.22,242/951 (25.4%),345/951 (36.3%)
n344472,n384655,515.0,0.20,252/893 (28.2%),340/893 (38.1%)
n384655,n344472,515.0,0.20,252/893 (28.2%),340/893 (38.1%)
n344472,n384656,305.0,0.12,158/496 (31.9%),210/496 (42.3%)
n384656,n344472,305.0,0.12,158/496 (31.9%),210/496 (42.3%)
n344472,n384684,581.5,0.23,259/962 (26.9%),360/962 (37.4%)
n384684,n344472,581.5,0.23,259/962 (26.9%),360/962 (37.4%)
n344472,n384686,539.5,0.21,239/769 (31.1%),329/769 (42.8%)
n384686,n344472,539.5,0.21,239/769 (31.1%),329/769 (42.8%)
n344472,n384690,522.5,0.21,231/768 (30.1%),311/768 (40.5%)
n384690,n344472,522.5,0.21,231/768 (30.1%),311/768 (40.5%)
n344472,n384700,530.5,0.21,256/792 (32.3%),345/792 (43.6%)
n384700,n344472,530.5,0.21,256/792 (32.3%),345/792 (43.6%)
n344472,n384703,539.0,0.21,266/927 (28.7%),360/927 (38.8%)
n384703,n344472,539.0,0.21,266/927 (28.7%),360/927 (38.8%)
n344472,n384720,597.0,0.24,250/856 (29.2%),349/856 (40.8%)
n384720,n344472,597.0,0.24,250/856 (29.2%),349/856 (40.8%)
n344472,n384738,461.0,0.18,234/846 (27.7%),330/846 (39.0%)
n384738,n344472,461.0,0.18,234/846 (27.7%),330/846 (39.0%)
n344472,n384742,198.5,0.08,96/351 (27.4%),137/351 (39.0%)
n384742,n344472,198.5,0.08,96/351 (27.4%),137/351 (39.0%)
n344472,n384750,588.0,0.23,247/828 (29.8%),341/828 (41.2%)
n384750,n344472,588.0,0.23,247/828 (29.8%),341/828 (41.2%)
n344472,n384754,550.0,0.22,230/893 (25.8%),339/893 (38.0%)
n384754,n344472,550.0,0.22,230/893 (25.8%),339/893 (38.0%)
n344472,n384755,484.5,0.19,256/901 (28.4%),348/901 (38.6%)
n384755,n344472,484.5,0.19,256/901 (28.4%),348/901 (38.6%)
n344472,n384757,454.0,0.18,209/652 (32.1%),285/652 (43.7%)
n384757,n344472,454.0,0.18,209/652 (32.1%),285/652 (43.7%)
n344472,n384758,533.0,0.21,250/804 (31.1%),334/804 (41.5%)
n384758,n344472,533.0,0.21,250/804 (31.1%),334/804 (41.5%)
n344472,n384767,492.0,0.20,240/1035 (23.2%),347/1035 (33.5%)
n384767,n344472,492.0,0.20,240/1035 (23.2%),347/1035 (33.5%)
n344472,n384770,567.5,0.23,252/932 (27.0%),356/932 (38.2%)
n384770,n344472,567.5,0.23,252/932 (27.0%),356/932 (38.2%)
n344472,n384841,561.5,0.22,244/848 (28.8%),330/848 (38.9%)
n384841,n344472,561.5,0.22,244/848 (28.8%),330/848 (38.9%)
n344472,n384858,592.0,0.24,289/1047 (27.6%),379/1047 (36.2%)
n384858,n344472,592.0,0.24,289/1047 (27.6%),379/1047 (36.2%)
n344472,n384927,555.0,0.22,248/914 (27.1%),345/914 (37.7%)
n384927,n344472,555.0,0.22,248/914 (27.1%),345/914 (37.7%)
n344472,n384936,535.5,0.21,250/952 (26.3%),344/952 (36.1%)
n384936,n344472,535.5,0.21,250/952 (26.3%),344/952 (36.1%)
n344472,n384946,570.5,0.23,257/954 (26.9%),353/954 (37.0%)
n384946,n344472,570.5,0.23,257/954 (26.9%),353/954 (37.0%)
n344472,n384964,534.5,0.21,227/689 (32.9%),313/689 (45.4%)
n384964,n344472,534.5,0.21,227/689 (32.9%),313/689 (45.4%)
n344472,n384975,593.5,0.24,249/802 (31.0%),335/802 (41.8%)
n384975,n344472,593.5,0.24,249/802 (31.0%),335/802 (41.8%)
n344472,n384996,555.5,0.22,235/797 (29.5%),340/797 (42.7%)
n384996,n344472,555.5,0.22,235/797 (29.5%),340/797 (42.7%)
n344472,n385002,487.5,0.19,225/765 (29.4%),308/765 (40.3%)
n385002,n344472,487.5,0.19,225/765 (29.4%),308/765 (40.3%)
n344472,n385036,549.5,0.22,266/1050 (25.3%),361/1050 (34.4%)
n385036,n344472,549.5,0.22,266/1050 (25.3%),361/1050 (34.4%)
n344472,n385039,547.0,0.22,249/809 (30.8%),349/809 (43.1%)
n385039,n344472,547.0,0.22,249/809 (30.8%),349/809 (43.1%)
n344472,n385044,534.0,0.21,241/808 (29.8%),331/808 (41.0%)
n385044,n344472,534.0,0.21,241/808 (29.8%),331/808 (41.0%)
n344472,n385059,551.0,0.22,250/770 (32.5%),332/770 (43.1%)
n385059,n344472,551.0,0.22,250/770 (32.5%),332/770 (43.1%)
n344472,n385064,467.5,0.19,246/788 (31.2%),310/788 (39.3%)
n385064,n344472,467.5,0.19,246/788 (31.2%),310/788 (39.3%)
n344472,n385069,520.5,0.21,235/775 (30.3%),334/775 (43.1%)
n385069,n344472,520.5,0.21,235/775 (30.3%),334/775 (43.1%)
n344472,n385102,549.5,0.22,255/892 (28.6%),338/892 (37.9%)
n385102,n344472,549.5,0.22,255/892 (28.6%),338/892 (37.9%)
n344472,n385106,545.5,0.22,237/847 (28.0%),346/847 (40.9%)
n385106,n344472,545.5,0.22,237/847 (28.0%),346/847 (40.9%)
n344472,n385119,539.0,0.21,263/955 (27.5%),360/955 (37.7%)
n385119,n344472,539.0,0.21,263/955 (27.5%),360/955 (37.7%)
n344472,n385123,531.5,0.21,256/902 (28.4%),352/902 (39.0%)
n385123,n344472,531.5,0.21,256/902 (28.4%),352/902 (39.0%)
